id,first_name,last_name,height,weight,birth_date,position,team,number,active,photo_url,latest_price,latest_price_updated,day_start_price,day_start_price_updated,last_modified
16323,Khalil,Mack,"6'3"",269,"1991-02-22 00:00:00",OLB,CHI,52,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16326,Seth,Roberts,"6'2"",195,"1991-02-22 00:00:00",WR,CAR,15,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.31,"2022-07-02 01:55:00",-5.31,"2022-07-02 00:00:00",NULL
16334,Jeremiah,Attaochu,"6'3"",252,"1993-01-17 00:00:00",OLB,DEN,97,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16353,Jason,Verrett,"5'10"",188,"1991-06-18 00:00:00",DB,SF,22,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16364,Anthony,Hitchens,"6'0"",235,"1992-06-10 04:00:00",LB,KC,53,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16365,Casey,Kreiter,"6'1"",250,"1990-08-13 04:00:00",LS,NYG,58,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16366,DeMarcus,Lawrence,"6'3"",265,"1992-04-28 00:00:00",DE,DAL,90,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16369,Zack,Martin,"6'4"",315,"1990-11-20 05:00:00",G,DAL,70,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16370,Terrance,Mitchell,"5'11"",191,"1992-05-17 00:00:00",CB,CLE,39,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16372,Tyler,Patmon,"5'10"",179,"1991-01-26 00:00:00",CB,NULL,8,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16378,Keith,Smith,"6'0"",240,"1992-04-08 00:00:00",FB,ATL,40,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16389,Odell,"Beckham Jr.","5'11"",198,"1992-11-05 00:00:00",WR,CLE,13,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16389.png,9.78,"2022-07-02 01:55:00",9.78,"2022-07-02 00:00:00",NULL
16390,Nat,Berhe,"5'10"",193,"1991-07-06 00:00:00",FS,NULL,31,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16391,Jay,Bromley,"6'3"",306,"1992-05-28 00:00:00",DT,NULL,90,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16395,Xavier,Grimble,"6'4"",261,"1992-09-22 00:00:00",TE,BAL,85,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16396,Bennett,Jackson,"6'0"",192,"1991-09-16 00:00:00",CB,NYJ,39,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16397,Devon,Kennard,"6'3"",256,"1991-06-24 00:00:00",OLB,ARI,42,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16400,Weston,Richburg,"6'4"",290,"1991-07-09 00:00:00",C,SF,58,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16407,Bashaud,Breeland,"5'11"",195,"1992-01-30 00:00:00",CB,KC,21,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16419,Morgan,Moses,"6'6"",330,"1991-03-03 00:00:00",OT,WAS,76,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16420,Trent,Murphy,"6'6"",260,"1990-12-22 00:00:00",DE,BUF,93,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16429,Brandon,Dunn,"6'2"",310,"1992-09-05 00:00:00",DE,HOU,92,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16430,David,Fales,"6'2"",213,"1990-10-04 00:00:00",QB,NYJ,3,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16432,Kyle,Fuller,"5'11"",194,"1992-02-16 05:00:00",CB,CHI,23,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16433,Ryan,Groy,"6'5"",320,"1990-09-30 00:00:00",OL,LAC,72,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16434,Christian,Jones,"6'3"",250,"1991-02-18 00:00:00",OLB,DET,52,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16436,Charles,"Leno Jr.","6'3"",307,"1991-10-09 04:00:00",OT,CHI,72,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16438,Pat,O'Donnell,"6'4"",212,"1991-02-22 05:00:00",P,CHI,16,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16441,Senorise,Perry,"6'0"",210,"1991-09-19 00:00:00",RB,TEN,20,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16451,Eric,Ebron,"6'4"",253,"1993-04-10 00:00:00",TE,PIT,85,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.91,"2022-07-02 01:55:00",-9.91,"2022-07-02 00:00:00",NULL
16457,Nevin,Lawson,"5'9"",190,"1991-04-23 00:00:00",CB,LV,26,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16458,Cornelius,"Lucas III","6'8"",328,"1991-07-18 00:00:00",OT,WAS,78,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16463,Caraun,Reid,"6'2"",305,"1991-11-23 00:00:00",DT,JAX,92,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16467,Kyle,"Van Noy","6'3"",250,"1991-03-26 00:00:00",LB,MIA,53,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16470,Davante,Adams,"6'1"",215,"1992-12-24 00:00:00",WR,GB,17,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16470.png,3.92,"2022-07-02 01:55:00",3.92,"2022-07-02 00:00:00",NULL
16481,Corey,Linsley,"6'3"",301,"1991-07-27 00:00:00",C,GB,63,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16486,Mike,Pennel,"6'4"",332,"1991-05-09 00:00:00",DT,KC,64,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16491,Richard,Rodgers,"6'4"",257,"1992-01-22 00:00:00",TE,PHI,85,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16492,Joe,Thomas,"6'1"",233,"1991-05-06 00:00:00",OLB,DAL,48,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16496,Anthony,Barr,"6'5"",255,"1992-03-18 00:00:00",OLB,MIN,55,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16497,Teddy,Bridgewater,"6'2"",215,"1992-11-10 00:00:00",QB,CAR,5,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16497.png,13.59,"2022-07-02 01:55:00",13.59,"2022-07-02 00:00:00",NULL
16510,Jerick,McKinnon,"5'9"",205,"1992-05-03 00:00:00",RB,SF,28,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16510.png,9.7,"2022-07-02 01:55:00",9.7,"2022-07-02 00:00:00",NULL
16515,Shamar,Stephen,"6'5"",309,"1991-02-25 00:00:00",DT,MIN,93,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16520,Ricardo,Allen,"5'9"",186,"1991-12-18 00:00:00",FS,ATL,37,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16524,Devonta,Freeman,"5'8"",206,"1992-03-15 00:00:00",RB,NYG,31,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16524.png,-0.06,"2022-07-02 01:55:00",-0.06,"2022-07-02 00:00:00",NULL
16531,Jake,Matthews,"6'5"",309,"1992-02-11 00:00:00",OT,ATL,70,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16552,Tre,Boston,"6'1"",205,"1992-06-25 08:00:00",FS,CAR,33,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16558,Adarius,Taylor,"6'1"",215,"1990-09-21 00:00:00",OLB,CAR,57,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16560,Andrew,Norwell,"6'6"",325,"1991-10-25 00:00:00",G,JAX,68,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16563,Trai,Turner,"6'3"",315,"1993-06-14 00:00:00",G,LAC,70,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16568,Brandin,Cooks,"5'10"",183,"1993-09-25 00:00:00",WR,HOU,13,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16568.png,8.57,"2022-07-02 01:55:00",8.57,"2022-07-02 00:00:00",NULL
16593,Cameron,Brate,"6'5"",245,"1991-07-03 08:00:00",TE,TB,84,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16597,Mike,Evans,"6'5"",231,"1993-08-21 00:00:00",WR,TB,13,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16597.png,8.2,"2022-07-02 01:55:00",8.2,"2022-07-02 00:00:00",NULL
16618,Aaron,Donald,"6'1"",280,"1991-05-23 00:00:00",DT,LAR,99,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16620,E.J.,Gaines,"5'10"",190,"1992-02-23 00:00:00",CB,BUF,28,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16621,Garrett,Gilbert,"6'4"",230,"1991-07-01 00:00:00",QB,CLE,3,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16625,Lamarcus,Joyner,"5'8"",185,"1990-11-27 00:00:00",FS,LV,29,1,https://s3-us-west-2.amazonaws.com/static.fan,-8.64,"2022-07-02 01:55:00",-8.64,"2022-07-02 00:00:00",NULL
16640,John,Brown,"5'11"",178,"1990-04-03 00:00:00",WR,BUF,15,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16640.png,-0.38,"2022-07-02 01:55:00",-0.38,"2022-07-02 00:00:00",NULL
16642,Deone,Bucannon,"6'1"",211,"1992-08-30 00:00:00",ILB,ATL,36,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16647,Kareem,Martin,"6'6"",272,"1992-02-19 00:00:00",OLB,DET,NULL,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16656,Logan,Thomas,"6'6"",250,"1991-07-01 00:00:00",TE,WAS,82,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.98,"2022-07-02 01:55:00",-9.98,"2022-07-02 00:00:00",NULL
16668,Carlos,Hyde,"6'0"",229,"1990-09-20 00:00:00",RB,SEA,30,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.83,"2022-07-02 01:55:00",-9.83,"2022-07-02 00:00:00",NULL
16669,Dontae,Johnson,"6'2"",200,"1991-12-01 00:00:00",CB,SF,27,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16671,Marcus,Martin,"6'3"",320,"1993-11-29 00:00:00",G,DET,62,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16678,Jimmie,Ward,"5'11"",193,"1991-07-18 04:00:00",FS,SF,20,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16682,Brock,Coyle,"6'2"",245,"1990-10-12 00:00:00",ILB,NULL,50,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16684,Garry,Gilliam,"6'6"",303,"1990-11-26 00:00:00",OT,NULL,76,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16688,Cassius,Marsh,"6'4"",254,"1992-07-07 00:00:00",DE,JAX,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16690,Kevin,Pierre-Louis,"6'0"",230,"1991-10-07 00:00:00",ILB,WAS,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16694,Paul,Richardson,"6'0"",175,"1992-04-13 00:00:00",WR,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16724,Adrian,Phillips,"5'11"",210,"1992-03-28 00:00:00",SS,NE,21,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16728,Dontrelle,Inman,"6'3"",205,"1989-01-31 00:00:00",WR,WAS,80,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.87,"2022-07-02 01:55:00",-9.87,"2022-07-02 00:00:00",NULL
16759,Jerome,Cunningham,"6'3"",250,"1991-05-25 04:00:00",TE,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16760,Charley,Hughlett,"6'4"",248,"1990-05-16 00:00:00",LS,CLE,47,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16762,Jameis,Winston,"6'4"",231,"1994-01-06 00:00:00",QB,NO,2,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16763,Marcus,Mariota,"6'4"",222,"1993-10-30 00:00:00",QB,LV,8,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16764,Dante,"Fowler Jr.","6'3"",255,"1994-08-03 00:00:00",OLB,ATL,56,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16765,Amari,Cooper,"6'1"",210,"1994-06-17 00:00:00",WR,DAL,19,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16765.png,7.64,"2022-07-02 01:55:00",7.64,"2022-07-02 00:00:00",NULL
16766,Brandon,Scherff,"6'5"",315,"1991-12-26 00:00:00",G,WAS,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16767,Leonard,Williams,"6'5"",302,"1994-06-20 00:00:00",DE,NYG,99,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16768,Kevin,White,"6'3"",215,"1993-06-25 00:00:00",WR,SF,88,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16769,Vic,"Beasley Jr.","6'3"",246,"1992-07-08 00:00:00",OLB,TEN,44,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16770,Ereck,Flowers,"6'6"",329,"1994-04-25 00:00:00",G,MIA,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16771,Todd,"Gurley II","6'1"",224,"1994-08-03 00:00:00",RB,ATL,21,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16771.png,13.45,"2022-07-02 01:55:00",13.45,"2022-07-02 00:00:00",NULL
16772,Trae,Waynes,"6'0"",190,"1992-07-25 00:00:00",CB,CIN,26,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16773,Danny,Shelton,"6'2"",345,"1993-08-20 00:00:00",DT,DET,71,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16774,Andrus,Peat,"6'7"",316,"1993-11-04 00:00:00",OL,NO,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16775,DeVante,Parker,"6'3"",216,"1993-01-20 00:00:00",WR,MIA,11,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16775.png,9.7,"2022-07-02 01:55:00",9.7,"2022-07-02 00:00:00",NULL
16776,Melvin,"Gordon III","6'1"",215,"1993-04-13 00:00:00",RB,DEN,25,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16776.png,-0.2,"2022-07-02 01:55:00",-0.2,"2022-07-02 00:00:00",NULL
16777,Kevin,Johnson,"6'0"",185,"1992-08-05 00:00:00",CB,CLE,28,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16778,Arik,Armstead,"6'7"",292,"1993-11-15 05:00:00",DE,SF,91,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16779,Marcus,Peters,"6'0"",195,"1993-01-09 00:00:00",CB,BAL,24,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16780,Cameron,Erving,"6'5"",313,"1992-08-23 00:00:00",OT,DAL,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16781,Nelson,Agholor,"6'0"",198,"1993-05-24 00:00:00",WR,LV,15,1,https://s3-us-west-2.amazonaws.com/static.fan,-8.48,"2022-07-02 01:55:00",-8.48,"2022-07-02 00:00:00",NULL
16782,Cedric,Ogbuehi,"6'5"",308,"1992-04-25 00:00:00",OT,SEA,74,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16783,Bud,Dupree,"6'4"",269,"1993-02-12 00:00:00",OLB,PIT,48,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16784,Shane,Ray,"6'3"",249,"1993-05-18 00:00:00",OLB,NULL,91,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16785,D.J.,Humphries,"6'5"",307,"1993-12-28 00:00:00",OT,ARI,74,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16786,Shaq,Thompson,"6'0"",230,"1994-04-21 00:00:00",ILB,CAR,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16787,Breshad,Perriman,"6'2"",215,"1993-09-10 00:00:00",WR,NYJ,19,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.89,"2022-07-02 01:55:00",-9.89,"2022-07-02 00:00:00",NULL
16788,Byron,Jones,"6'0"",205,"1992-09-26 00:00:00",CB,MIA,24,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16789,Laken,Tomlinson,"6'3"",312,"1992-02-09 05:00:00",G,SF,75,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16790,Phillip,"Dorsett II","5'10"",192,"1993-01-05 00:00:00",WR,SEA,11,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16791,Damarious,Randall,"5'11"",196,"1992-08-29 00:00:00",FS,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16792,Stephone,Anthony,"6'3"",245,"1992-07-28 08:00:00",OLB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16793,Malcom,Brown,"6'2"",320,"1993-05-15 00:00:00",DT,NO,90,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16794,Landon,Collins,"6'0"",218,"1994-01-10 00:00:00",SS,WAS,26,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16795,Donovan,Smith,"6'6"",338,"1993-06-23 00:00:00",OT,TB,76,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16796,Mario,"Edwards Jr.","6'3"",280,"1994-01-25 00:00:00",DE,CHI,97,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16797,T.J.,Yeldon,"6'1"",223,"1993-10-02 00:00:00",RB,BUF,22,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16798,Devin,Smith,"6'1"",199,"1992-03-03 00:00:00",WR,HOU,15,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16799,Preston,Smith,"6'5"",265,"1992-11-17 00:00:00",OLB,GB,91,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16800,Eddie,Goldman,"6'3"",318,"1994-01-06 05:00:00",NT,CHI,91,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16802,Devin,Funchess,"6'4"",225,"1994-05-21 00:00:00",WR,GB,11,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16803,Jalen,Collins,"6'1"",203,"1993-03-20 00:00:00",CB,NULL,32,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16804,Benardrick,McKinney,"6'4"",257,"1992-11-19 00:00:00",ILB,HOU,55,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16806,Eric,Kendricks,"6'0"",232,"1992-02-29 00:00:00",ILB,MIN,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16807,Jaquiski,Tartt,"6'1"",215,"1992-02-18 00:00:00",SS,SF,29,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16808,Eric,Rowe,"6'1"",205,"1992-10-03 00:00:00",SS,MIA,21,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16809,Denzel,Perryman,"5'11"",240,"1992-12-05 00:00:00",ILB,LAC,52,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16810,Mitch,Morse,"6'6"",305,"1992-04-21 00:00:00",C,BUF,60,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16811,Ronald,Darby,"5'11"",194,"1994-01-02 00:00:00",CB,WAS,23,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16812,Nate,Orchard,"6'3"",251,"1993-01-05 00:00:00",DE,WAS,48,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16813,Jordan,Phillips,"6'6"",341,"1992-09-21 00:00:00",NT,ARI,97,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16814,Jake,Fisher,"6'6"",306,"1993-08-16 00:00:00",OT,NULL,74,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
16815,Ameer,Abdullah,"5'9"",203,"1993-06-13 04:00:00",RB,MIN,31,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16816,Maxx,Williams,"6'4"",252,"1994-04-12 00:00:00",TE,ARI,87,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16818,Rob,Havenstein,"6'8"",330,"1992-05-13 04:00:00",OT,LAR,79,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
16819,Markus,Golden,"6'3"",260,"1991-03-13 00:00:00",OLB,NYG,44,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16820,Ty,Sambrailo,"6'5"",311,"1992-03-10 00:00:00",OT,TEN,70,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
16821,Randy,Gregory,"6'5"",255,"1992-11-23 00:00:00",DE,DAL,94,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
